user_id,issue_id,role
11877,50037,supports
11877,50007,supports
11878,50095,supports
11878,50156,supports
11878,50080,supports
11878,50187,supports
11879,50096,supports
11880,50151,supports
11880,50074,supports
11880,50180,supports
11881,50196,supports
11882,50018,supports
11882,50073,supports
11882,50181,supports
11882,50138,supports
11884,50180,supports
11885,50147,supports
11885,50135,supports
11886,50128,supports
11887,50058,supports
11887,50170,supports
11889,50124,supports
11889,50135,supports
11890,50101,supports
11890,50127,supports
11890,50153,supports
11890,50030,supports
11892,50153,supports
11892,50157,supports
11893,50059,supports
11893,50055,supports
11893,50045,supports
11894,50156,supports
11894,50192,supports
11894,50069,supports
11894,50069,supports
11895,50079,supports
11896,50079,supports
11896,50035,supports
11897,50089,supports
11897,50158,supports
11898,50082,supports
11901,50058,supports
11901,50179,supports
11902,50168,supports
11903,50080,supports
11903,50110,supports
11903,50005,supports
11905,50010,supports
11905,50128,supports
11905,50156,supports
11905,50041,supports
11907,50148,supports
11908,50009,supports
11909,50176,supports
11909,50076,supports
11910,50037,supports
11910,50185,supports
11910,50199,supports
11910,50123,supports
11911,50173,supports
11912,50112,supports
11913,50179,supports
11913,50043,supports
11914,50179,supports
11914,50099,supports
11914,50100,supports
11916,50128,supports
11916,50019,supports
11916,50039,supports
11916,50158,supports
11917,50174,supports
11917,50034,supports
11917,50090,supports
11918,50081,supports
11918,50001,supports
11919,50035,supports
11920,50127,supports
11922,50004,supports
11922,50005,supports
11924,50060,supports
11924,50155,supports
11925,50187,supports
11925,50074,supports
11925,50078,supports
11925,50022,supports
11926,50082,supports
11926,50066,supports
11926,50140,supports
11927,50183,supports
11927,50125,supports
11930,50087,supports
11930,50001,supports
11930,50178,supports
11930,50194,supports
11931,50160,supports
11931,50195,supports
11931,50151,supports
11931,50156,supports
11932,50040,supports
11933,50100,supports
11933,50065,supports
11933,50022,supports
11935,50100,supports
11935,50037,supports
11935,50051,supports
11936,50086,supports
11937,50171,supports
11937,50085,supports
11937,50146,supports
11938,50070,supports
11938,50121,supports
11938,50016,supports
11939,50095,supports
11939,50025,supports
11940,50041,supports
11940,50057,supports
11941,50066,supports
11941,50082,supports
11942,50157,supports
11942,50013,supports
11942,50051,supports
11942,50156,supports
11944,50055,supports
11944,50016,supports
11944,50049,supports
11944,50162,supports
11945,50146,supports
11945,50143,supports
11946,50041,supports
11947,50022,supports
11947,50171,supports
11948,50137,supports
11948,50157,supports
11948,50180,supports
11949,50142,supports
11949,50001,supports
11950,50073,supports
11950,50079,supports
11950,50181,supports
11952,50000,supports
11952,50022,supports
11952,50041,supports
11952,50056,supports
11954,50074,supports
11954,50083,supports
11955,50185,supports
11956,50134,supports
11957,50027,supports
11957,50091,supports
11958,50095,supports
11959,50159,supports
11959,50015,supports
11960,50066,supports
11960,50091,supports
11960,50080,supports
11960,50153,supports
11961,50144,supports
11962,50192,supports
11962,50122,supports
11962,50173,supports
11963,50140,supports
11964,50146,supports
11964,50019,supports
11965,50106,supports
11965,50148,supports
11967,50076,supports
11967,50197,supports
11968,50187,supports
11969,50182,supports
11970,50167,supports
11970,50064,supports
11970,50021,supports
11972,50035,supports
11972,50107,supports
11973,50136,supports
11973,50170,supports
11973,50128,supports
11975,50029,supports
11975,50166,supports
11975,50192,supports
11977,50131,supports
11977,50180,supports
11978,50135,supports
11978,50160,supports
11978,50110,supports
11979,50178,supports
11979,50062,supports
11979,50147,supports
11980,50050,supports
11980,50182,supports
11980,50059,supports
11980,50129,supports
11982,50139,supports
11983,50001,supports
11983,50106,supports
11984,50173,supports
11984,50178,supports
11985,50106,supports
11985,50152,supports
11985,50012,supports
11987,50182,supports
11987,50083,supports
11987,50145,supports
11988,50189,supports
11988,50083,supports
11988,50021,supports
11988,50009,supports
11989,50132,supports
11989,50055,supports
11990,50001,supports
11990,50051,supports
11991,50039,supports
11991,50017,supports
11991,50160,supports
11992,50053,supports
11993,50168,supports
11993,50071,supports
11993,50010,supports
11994,50053,supports
11994,50182,supports
11994,50078,supports
11994,50137,supports
11995,50036,supports
11995,50158,supports
11996,50094,supports
11996,50182,supports
11997,50028,supports
11997,50151,supports
11997,50153,supports
11998,50097,supports
11998,50188,supports
11999,50106,supports
12000,50115,supports
12000,50121,supports
12001,50157,supports
12001,50182,supports
12001,50007,supports
12002,50190,supports
12002,50060,supports
12002,50088,supports
12002,50072,supports
12003,50095,supports
12004,50032,supports
12004,50141,supports
12005,50136,supports
12005,50050,supports
12005,50186,supports
12005,50038,supports
12007,50171,supports
12007,50069,supports
12007,50171,supports
12007,50122,supports
12010,50017,supports
12010,50133,supports
12010,50097,supports
12010,50039,supports
12011,50037,supports
12011,50149,supports
12012,50095,supports
12012,50079,supports
12012,50172,supports
12012,50050,supports
12016,50194,supports
12016,50069,supports
12016,50106,supports
12018,50094,supports
12018,50075,supports
12018,50104,supports
12018,50123,supports
12019,50028,supports
12019,50017,supports
12019,50114,supports
12019,50018,supports
12020,50157,supports
12022,50026,supports
12022,50100,supports
12023,50135,supports
12023,50038,supports
12023,50161,supports
12023,50192,supports
12025,50062,supports
12025,50084,supports
12026,50121,supports
12027,50057,supports
12028,50040,supports
12029,50050,supports
12029,50126,supports
12029,50148,supports
12029,50029,supports
12030,50132,supports
12030,50108,supports
12031,50146,supports
12031,50057,supports
12032,50148,supports
12032,50135,supports
12033,50193,supports
12033,50114,supports
12033,50025,supports
12034,50024,supports
12034,50037,supports
12034,50175,supports
12035,50024,supports
12036,50191,supports
12036,50189,supports
12036,50178,supports
12037,50076,supports
12037,50194,supports
12037,50036,supports
12037,50081,supports
12038,50044,supports
12038,50090,supports
12038,50118,supports
12038,50115,supports
12040,50066,supports
12042,50091,supports
12042,50181,supports
12042,50001,supports
12042,50050,supports
12043,50127,supports
12043,50082,supports
12043,50187,supports
12043,50128,supports
12044,50199,supports
12044,50135,supports
12044,50134,supports
12045,50002,supports
12045,50194,supports
12045,50199,supports
12045,50112,supports
12046,50041,supports
12046,50048,supports
12046,50086,supports
12049,50051,supports
12049,50123,supports
12050,50052,supports
12050,50196,supports
12051,50112,supports
12051,50025,supports
12053,50141,supports
12053,50196,supports
12053,50068,supports
12053,50172,supports
12054,50068,supports
12054,50096,supports
12055,50134,supports
12055,50121,supports
12055,50194,supports
12056,50042,supports
12056,50089,supports
12056,50078,supports
12057,50116,supports
12057,50006,supports
12057,50041,supports
12057,50036,supports
12059,50137,supports
12059,50162,supports
12060,50169,supports
12060,50182,supports
12060,50156,supports
12060,50169,supports
12061,50088,supports
12061,50043,supports
12061,50182,supports
12062,50011,supports
12063,50113,supports
12065,50088,supports
12065,50164,supports
12065,50198,supports
12067,50098,supports
12067,50014,supports
12067,50148,supports
12067,50190,supports
12068,50161,supports
12068,50181,supports
12068,50046,supports
12068,50129,supports
12069,50022,supports
12070,50090,supports
12071,50143,supports
12073,50172,supports
12078,50167,supports
12078,50049,supports
12078,50009,supports
12079,50052,supports
12079,50053,supports
12079,50050,supports
12079,50037,supports
12080,50137,supports
12081,50088,supports
12081,50105,supports
12081,50120,supports
12081,50077,supports
12082,50078,supports
12082,50124,supports
12082,50131,supports
12082,50124,supports
12083,50119,supports
12084,50039,supports
12084,50087,supports
12084,50199,supports
12084,50121,supports
12085,50052,supports
12085,50112,supports
12085,50048,supports
12086,50017,supports
12086,50135,supports
12086,50122,supports
12086,50128,supports
12088,50144,supports
12088,50045,supports
12090,50069,supports
12090,50012,supports
12090,50073,supports
12091,50187,supports
12091,50037,supports
12091,50010,supports
12092,50139,supports
12092,50020,supports
12093,50005,supports
12093,50199,supports
12093,50107,supports
12095,50010,supports
12097,50136,supports
12097,50001,supports
12097,50114,supports
12099,50041,supports
12100,50117,supports
12100,50056,supports
12100,50026,supports
12100,50085,supports
12102,50096,supports
12102,50069,supports
12102,50161,supports
12102,50192,supports
12103,50113,supports
12103,50141,supports
12103,50062,supports
12103,50029,supports
12104,50087,supports
12104,50028,supports
12104,50073,supports
12105,50059,supports
12105,50174,supports
12105,50071,supports
12106,50136,supports
12106,50084,supports
12107,50155,supports
12108,50189,supports
12108,50178,supports
12108,50072,supports
12108,50062,supports
12109,50109,supports
12109,50112,supports
12109,50199,supports
12109,50154,supports
12110,50134,supports
12110,50075,supports
12110,50133,supports
12111,50138,supports
12112,50081,supports
12112,50136,supports
12113,50147,supports
12113,50164,supports
12113,50148,supports
12113,50197,supports
12114,50054,supports
12115,50054,supports
12115,50105,supports
12115,50040,supports
12116,50010,supports
12116,50191,supports
12116,50097,supports
12119,50195,supports
12119,50009,supports
12119,50126,supports
12120,50032,supports
12121,50067,supports
12124,50140,supports
12124,50166,supports
12124,50011,supports
12125,50150,supports
12126,50150,supports
12127,50117,supports
12127,50134,supports
12127,50166,supports
12128,50144,supports
12128,50074,supports
12128,50186,supports
12133,50053,supports
12133,50131,supports
12134,50123,supports
12135,50091,supports
12135,50082,supports
12135,50027,supports
12135,50183,supports
12136,50155,supports
12136,50078,supports
12136,50058,supports
12137,50136,supports
12137,50161,supports
12138,50139,supports
12139,50177,supports
12139,50196,supports
12139,50007,supports
12139,50034,supports
12140,50107,supports
12140,50170,supports
12140,50071,supports
12140,50152,supports
12141,50072,supports
12142,50015,supports
12143,50031,supports
12143,50087,supports
12143,50161,supports
12143,50011,supports
12145,50059,supports
12145,50065,supports
12145,50166,supports
12145,50133,supports
12146,50108,supports
12146,50034,supports
12146,50155,supports
12146,50087,supports
12149,50064,supports
12149,50147,supports
12149,50169,supports
12150,50124,supports
12150,50152,supports
12150,50126,supports
12151,50189,supports
12151,50100,supports
12151,50052,supports
12151,50017,supports
12152,50161,supports
12152,50163,supports
12152,50077,supports
12153,50025,supports
12153,50189,supports
12153,50179,supports
12154,50004,supports
12154,50103,supports
12154,50159,supports
12155,50147,supports
12155,50072,supports
12156,50160,supports
12156,50087,supports
12156,50126,supports
12157,50026,supports
12157,50149,supports
12157,50041,supports
12157,50060,supports
12159,50168,supports
12160,50183,supports
12160,50177,supports
12160,50093,supports
12161,50081,supports
12161,50070,supports
12162,50073,supports
12162,50104,supports
12162,50032,supports
12162,50097,supports
12163,50027,supports
12163,50187,supports
12163,50106,supports
12164,50047,supports
12164,50154,supports
12164,50183,supports
12164,50027,supports
12165,50099,supports
12165,50031,supports
12165,50035,supports
12166,50046,supports
12166,50021,supports
12166,50020,supports
12166,50049,supports
12167,50155,supports
12169,50133,supports
12169,50101,supports
12170,50158,supports
12170,50006,supports
12170,50041,supports
12170,50010,supports
12171,50056,supports
12172,50160,supports
12172,50103,supports
12172,50186,supports
12173,50020,supports
12173,50041,supports
